Company,Car_name,Model_year,History,Kilometers,Registered in,Owner,Transmission,Registration,State,Fuel_Type,Mileage,Fuel_capacity,Seating_capacity,City,Price
Hyundai,GRAND I10 NIOS SPORTZ 1.2 AT,2019,Non-Accidental,27194,19-Sep,1st Owner,AUTOMATIC,KA-02,KA,Petrol,21,37,5,Bangalore,723999
Toyota,Glanza G MT PETROL,2021,Non-Accidental,4993,21-Jun,1st Owner,MANUAL,KA-51,KA,Petrol,22.4,37,5,Bangalore,913499
Hyundai,Eon MAGNA PLUS,2018,Non-Accidental,13890,18-Aug,2nd Owner,MANUAL,KA-51,KA,Petrol,21.1,32,5,Bangalore,402499
Honda,Jazz 1.2 V MT,2015,Non-Accidental,26129,15-Oct,2nd Owner,MANUAL,KA-03,KA,Petrol,18.7,40,5,Bangalore,567699
Honda,Jazz 1.2 VX AT,2019,Non-Accidental,6724,19-Sep,1st Owner,AUTOMATIC,KA-51,KA,Petrol,null,40,5,Bangalore,962699
Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2016,Non-Accidental,18718,16-Nov,3rd Owner,MANUAL,KA-03,KA,Petrol,18.9,43,5,Bangalore,504099
Maruti,Alto K10 VXI,2013,Non-Accidental,57782,13-Nov,3rd Owner,MANUAL,KA-50,KA,Petrol,20.2,35,5,Bangalore,252899
Maruti,Wagon R 1.0 VXI,2018,Non-Accidental,24077,18-Aug,2nd Owner,MANUAL,KA-53,KA,Petrol,20.5,35,5,Bangalore,477099
Renault,Duster RXS 85 PS,2016,Non-Accidental,56140,16-Aug,1st Owner,MANUAL,KA-53,KA,Diesel,19.9,50,5,Bangalore,878199
Hyundai,New Elantra 1.6 SX MT,2019,Non-Accidental,25472,19-Sep,2nd Owner,MANUAL,KA-51,KA,Diesel,null,null,null,Bangalore,1453149
Tata,NEXON XM 1.2,2019,Non-Accidental,37154,19-Sep,1st Owner,MANUAL,KA-27,KA,Petrol,17.9,44,5,Bangalore,773399
Mg,HECTOR SHARP HYBIRD PETROL MT,2021,Non-Accidental,7258,21-Nov,1st Owner,MANUAL,KA-05,KA,Petrol,null,null,null,Bangalore,1789099
Maruti,Ciaz ZDI+ SHVS,2015,Non-Accidental,86697,15-Oct,1st Owner,MANUAL,KA-02,KA,Diesel,28.1,43,5,Bangalore,690899
Honda,WR-V 1.5 i-DTEC VX MT,2018,Non-Accidental,49995,18-Aug,1st Owner,MANUAL,KA-01,KA,Diesel,25.5,40,5,Bangalore,877699
Hyundai,Creta 1.6 CRDI SX PLUS AUTO,2016,Non-Accidental,65034,16-Feb,2nd Owner,AUTOMATIC,KA-53,KA,Diesel,17,60,5,Bangalore,1105499
Maruti,Celerio VXI AMT,2019,Non-Accidental,51798,19-Mar,1st Owner,AUTOMATIC,KA-05,KA,Petrol,23.1,35,5,Bangalore,519699
Hyundai,Grand i10 ASTA 1.2 VTVT,2018,Non-Accidental,9631,18-Mar,1st Owner,MANUAL,KA-02,KA,Petrol,18.9,43,5,Bangalore,657399
Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2016,Non-Accidental,18219,16-Jan,1st Owner,MANUAL,KA-05,KA,Petrol,18.9,43,5,Bangalore,540499
Hyundai,Verna FLUIDIC 1.6 SX VTVT,2017,Non-Accidental,33094,17-Jan,2nd Owner,MANUAL,KA-05,KA,Petrol,17.4,43,5,Bangalore,716299
Honda,Brio 1.2 VX MT I VTEC,2017,Non-Accidental,30699,17-Jan,1st Owner,MANUAL,KA-02,KA,Petrol,19.4,35,5,Bangalore,550899
Maruti,Swift ZDI,2017,Non-Accidental,63007,17-Mar,1st Owner,MANUAL,KA-41,KA,Diesel,25.2,42,5,Bangalore,736999
Honda,Amaze 1.2 SMT I VTEC,2015,Non-Accidental,36295,15-May,2nd Owner,MANUAL,KA-03,KA,Petrol,18,35,5,Bangalore,466999
Hyundai,Elite i20 MAGNA 1.2,2014,Non-Accidental,30747,14-Dec,1st Owner,MANUAL,KA-03,KA,Petrol,18.6,45,5,Bangalore,582899
Hyundai,Elite i20 ASTA 1.2 (O),2019,Non-Accidental,16188,19-Nov,1st Owner,MANUAL,KA-53,KA,Petrol,19.8,40,5,Bangalore,856799
Mahindra,XUV500 W11 FWD,2018,Non-Accidental,89232,18-Sep,1st Owner,MANUAL,KA-04,KA,Diesel,null,null,null,Bangalore,1518099
Hyundai,GRAND I10 NIOS SPORTZ PETROL,2020,Non-Accidental,7680,20-May,1st Owner,MANUAL,KA-63,KA,Petrol,21,37,5,Bangalore,712299
Ford,Ecosport 1.5 TDCI TITANIUM PLUS,2019,Non-Accidental,30038,19-Feb,1st Owner,MANUAL,KA-51,KA,Diesel,23,52,5,Bangalore,1115199
Hyundai,NEW SANTRO 1.1 ERA EXICUTIVE,2020,Non-Accidental,7399,20-May,1st Owner,MANUAL,KA-12,KA,Petrol,20.3,35,5,Bangalore,554099
Ford,Ecosport 1.5 TREND TI VCT,2019,Non-Accidental,27772,19-Mar,1st Owner,MANUAL,KA-01,KA,Petrol,17,52,5,Bangalore,813999
Renault,Duster RXS 85 PS,2019,Non-Accidental,49101,19-Mar,1st Owner,MANUAL,KA-25,KA,Diesel,19.9,50,5,Bangalore,962299
Maruti,Celerio VXI AMT,2015,Non-Accidental,41383,15-Jun,2nd Owner,AUTOMATIC,KA-01,KA,Petrol + CNG,23.1,35,5,Bangalore,425899
Maruti,Swift VXI OPT,2017,Non-Accidental,64300,17-May,1st Owner,MANUAL,KA-50,KA,Petrol,20.4,42,5,Bangalore,599799
Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2015,Non-Accidental,16975,15-Aug,1st Owner,MANUAL,KA-02,KA,Petrol,18.9,43,5,Bangalore,564599
Maruti,Wagon R 1.0 VXI,2010,Non-Accidental,73357,10-Aug,2nd Owner,MANUAL,KA-02,KA,Petrol,15,35,5,Bangalore,311799
Hyundai,Creta 1.6 SX PLUS AUTO PETROL,2018,Non-Accidental,24880,18-Jul,1st Owner,AUTOMATIC,KA-02,KA,Petrol,15.3,60,5,Bangalore,1278399
Maruti,Alto 800 LXI,2013,Non-Accidental,58238,13-Mar,2nd Owner,MANUAL,KA-03,KA,Petrol,22.7,35,5,Bangalore,287899
Maruti,Vitara Brezza ZDI + AMT,2018,Non-Accidental,38592,18-Jul,2nd Owner,AUTOMATIC,KA-03,KA,Diesel,24.3,48,5,Bangalore,1020099
Hyundai,Creta 1.6 E + VTVT,2018,Non-Accidental,19535,18-Mar,1st Owner,MANUAL,KA-03,KA,Petrol,15.3,60,5,Bangalore,1035199
Honda,City V MT PETROL,2016,Non-Accidental,85026,16-Mar,2nd Owner,MANUAL,KA-05,KA,Petrol,17.8,40,5,Bangalore,657699
Maruti,Celerio VXI (O) AMT,2016,Non-Accidental,54290,16-Mar,1st Owner,AUTOMATIC,KA-03,KA,Petrol,26.6,32,5,Bangalore,520199
Maruti,Alto 800 LXI,2017,Non-Accidental,15568,17-Jun,2nd Owner,MANUAL,KA-03,KA,Petrol,24.7,35,5,Bangalore,321999
Datsun,Redi Go T (O),2016,Non-Accidental,59857,16-Aug,1st Owner,MANUAL,KA-01,KA,Petrol,22.7,28,5,Bangalore,277699
Hyundai,NEW SANTRO 1.1 SPORTS AMT,2019,Non-Accidental,12126,19-Aug,1st Owner,AUTOMATIC,KA-50,KA,Petrol,20,35,5,Bangalore,581299
Maruti,Celerio ZXI AMT,2016,Non-Accidental,89986,16-Mar,1st Owner,AUTOMATIC,KA-14,KA,Petrol,23.1,35,5,Bangalore,460399
Maruti,New  Wagon-R VXI 1.2L,2019,Non-Accidental,33369,19-Apr,2nd Owner,MANUAL,KA-07,KA,Petrol,null,null,null,Bangalore,529299
Hyundai,Creta 1.4 S CRDI,2016,Non-Accidental,78165,16-Dec,2nd Owner,MANUAL,KA-03,KA,Diesel,21.4,60,5,Bangalore,951399
Kia,SELTOS GTX + AT PETROL,2019,Non-Accidental,19414,19-Dec,1st Owner,AUTOMATIC,KA-04,KA,Petrol,16.5,50,5,Bangalore,1882999
Maruti,Swift VXI,2018,Non-Accidental,23159,18-Mar,1st Owner,MANUAL,KA-52,KA,Petrol,22,37,5,Bangalore,655999
Hyundai,Creta 1.5 SX (O) AT,2021,Non-Accidental,15610,21-Apr,1st Owner,AUTOMATIC,KA-51,KA,Petrol,21,50,5,Bangalore,1721899
Honda,Jazz 1.2 BASE I VTEC,2010,Non-Accidental,86713,10-Nov,2nd Owner,MANUAL,KA-04,KA,Petrol,12.4,42,5,Bangalore,328599
Maruti,Wagon R 1.0 VXI,2017,Non-Accidental,11785,17-Mar,2nd Owner,MANUAL,KA-02,KA,Petrol,20.5,35,5,Bangalore,444699
Maruti,Vitara Brezza ZDI PLUS DUAL TONE,2016,Non-Accidental,82895,16-Oct,1st Owner,MANUAL,KA-53,KA,Diesel,24.3,48,5,Bangalore,866699
Hyundai,NEW SANTRO 1.1 SPORTS AMT,2020,Non-Accidental,13381,20-Jan,1st Owner,AUTOMATIC,KA-01,KA,Petrol,20,35,5,Bangalore,620699
Tata,Tiago XZ 1.2 REVOTRON,2016,Non-Accidental,97077,16-Jun,1st Owner,MANUAL,KA-51,KA,Petrol,23.8,35,5,Bangalore,483799
Hyundai,Creta 1.6 E + VTVT,2016,Non-Accidental,44322,16-Sep,2nd Owner,MANUAL,KA-03,KA,Petrol,15.3,60,5,Bangalore,914099
Maruti,Alto K10 VXI,2013,Non-Accidental,61994,13-Nov,2nd Owner,MANUAL,KA-27,KA,Petrol,20.2,35,5,Bangalore,287699
Maruti,Swift ZXI AMT,2018,Non-Accidental,17992,18-Dec,1st Owner,AUTOMATIC,KA-53,KA,Petrol,21.2,37,5,Bangalore,790899
Hyundai,Creta 1.6 VTVT SX AUTO,2019,Non-Accidental,27139,19-Mar,1st Owner,AUTOMATIC,KA-47,KA,Petrol,13,55,5,Bangalore,1409649
Renault,Kwid 1.0 RXT Opt AT,2019,Non-Accidental,9448,19-Dec,1st Owner,AUTOMATIC,KA-53,KA,Petrol,null,null,null,Bangalore,546499
Tata,Harrier XZ+ DARK EDITION,2021,Non-Accidental,26603,21-Aug,1st Owner,MANUAL,KA-01,KA,Diesel,16.3,50,5,Bangalore,2028299
Maruti,Wagon R 1.0 VXI,2011,Non-Accidental,72850,11-Apr,1st Owner,MANUAL,KA-05,KA,Petrol,15,35,5,Bangalore,331899
Mahindra,XUV500 W7 FWD,2018,Non-Accidental,51299,18-Oct,1st Owner,MANUAL,KA-51,KA,Diesel,15.1,70,7,Bangalore,1323199
Maruti,Swift ZXI,2015,Non-Accidental,98094,15-Jun,2nd Owner,MANUAL,KA-41,KA,Petrol,19.1,42,5,Bangalore,534199
Tata,Tiago XZ 1.2 REVOTRON,2016,Non-Accidental,30454,16-Dec,1st Owner,MANUAL,KA-51,KA,Petrol,23.8,35,5,Bangalore,511399
Mahindra,XUV500 W6 4X2,2017,Non-Accidental,60108,17-May,2nd Owner,MANUAL,KA-03,KA,Diesel,15.1,70,7,Bangalore,1208999
Maruti,Alto 800 LXI,2013,Non-Accidental,70861,13-Apr,2nd Owner,MANUAL,KA-05,KA,Petrol,22.7,35,5,Bangalore,289299
Hyundai,Verna FLUIDIC 1.4 VTVT,2015,Non-Accidental,23313,15-May,1st Owner,MANUAL,KA-01,KA,Petrol,17.4,43,5,Bangalore,633399
Hyundai,Elite i20 ASTA 1.2,2015,Non-Accidental,32587,15-Jul,2nd Owner,MANUAL,KA-01,KA,Petrol,18.6,45,5,Bangalore,662899
Maruti,Dzire ZDI Plus AMT,2017,Non-Accidental,81130,17-Aug,2nd Owner,AUTOMATIC,KA-17,KA,Diesel,28.4,37,5,Bangalore,743399
Maruti,Ritz VXI,2015,Non-Accidental,57109,15-Jan,1st Owner,MANUAL,KA-09,KA,Petrol,18.5,43,5,Bangalore,468499
Kia,SELTOS GTX 1.4 GDI PETROL,2019,Non-Accidental,18541,19-Dec,1st Owner,MANUAL,KA-01,KA,Petrol,null,null,null,Bangalore,1593199
Maruti,Swift VDI,2013,Non-Accidental,69201,13-May,2nd Owner,MANUAL,KA-51,KA,Diesel,22.9,42,5,Bangalore,486799
Maruti,Swift ZXI AMT,2018,Non-Accidental,52203,18-May,2nd Owner,AUTOMATIC,KA-05,KA,Petrol,21.2,37,5,Bangalore,702199
Tata,Tiago XZ 1.2 REVOTRON,2016,Non-Accidental,52529,16-Oct,1st Owner,MANUAL,KA-01,KA,Petrol,23.8,35,5,Bangalore,497099
Renault,TRIBER 1.0 RXT,2020,Non-Accidental,21306,20-Aug,1st Owner,MANUAL,KA-04,KA,Petrol,20,40,7,Bangalore,688699
Maruti,Swift ZXI,2014,Non-Accidental,66640,14-Apr,1st Owner,MANUAL,KA-53,KA,Petrol,18.6,42,5,Bangalore,573099
Maruti,Alto 800 LXI,2013,Non-Accidental,30618,13-Dec,1st Owner,MANUAL,KA-05,KA,Petrol,22.7,35,5,Bangalore,325299
Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,2014,Non-Accidental,34871,14-Oct,1st Owner,MANUAL,KA-04,KA,Petrol,18.9,43,5,Bangalore,460699
Maruti,Alto 800 LXI,2013,Non-Accidental,33700,13-Mar,1st Owner,MANUAL,KA-04,KA,Petrol,22.7,35,5,Bangalore,314099
Mg,HECTOR SHARP DCT PETROL,2021,Non-Accidental,10284,21-Feb,1st Owner,AUTOMATIC,KA-09,KA,Petrol,14,60,5,Bangalore,1796499
Hyundai,Eon MAGNA,2012,Non-Accidental,96449,12-Mar,3rd Owner,MANUAL,KA-02,KA,Petrol,21.1,32,5,Bangalore,276099
Hyundai,Elite i20 SPORTZ 1.2,2016,Non-Accidental,27789,16-May,1st Owner,MANUAL,KA-05,KA,Petrol,18.6,45,5,Bangalore,633399
Renault,TRIBER 1.0 RXZ,2019,Non-Accidental,22123,19-Sep,1st Owner,MANUAL,KA-51,KA,Petrol,20,40,7,Bangalore,719299
Maruti,Swift VDI ABS,2011,Non-Accidental,90834,11-Jun,2nd Owner,MANUAL,KA-51,KA,Diesel,null,null,null,Bangalore,369299
Honda,Jazz 1.2 VX I-VTECH,2015,Non-Accidental,36582,15-Nov,2nd Owner,MANUAL,KA-04,KA,Petrol,18.7,40,5,Bangalore,631799
Maruti,New  Wagon-R VXI 1.0,2019,Non-Accidental,28450,19-Mar,2nd Owner,MANUAL,KA-65,KA,Petrol,null,null,null,Bangalore,535399
Honda,Amaze 1.2 V CVT I VTEC,2018,Non-Accidental,10392,18-Sep,1st Owner,AUTOMATIC,KA-01,KA,Petrol,18.3,35,5,Bangalore,816899
Maruti,Swift Dzire ZDI,2013,Non-Accidental,86892,13-Dec,1st Owner,MANUAL,KA-05,KA,Diesel,23.4,42,5,Bangalore,560599
Hyundai,Eon SPORTZ,2018,Non-Accidental,13842,18-Mar,2nd Owner,MANUAL,KA-01,KA,Petrol,21.1,32,5,Bangalore,416599
Hyundai,Verna FLUIDIC 1.6 VTVT S,2015,Non-Accidental,21560,15-Nov,1st Owner,MANUAL,KA-19,KA,Petrol,17,43,5,Bangalore,713399
Hyundai,Creta 1.5 SX (O) AT,2021,Non-Accidental,8087,21-Jan,1st Owner,AUTOMATIC,KA-05,KA,Petrol,21,50,5,Bangalore,1744799
Maruti,Alto K10 VXI,2012,Non-Accidental,43282,12-Aug,1st Owner,MANUAL,KA-04,KA,Petrol,20.2,35,5,Bangalore,293599
Hyundai,Eon D LITE PLUS,2014,Non-Accidental,67334,14-Dec,1st Owner,MANUAL,KA-04,KA,Petrol,21.1,32,5,Bangalore,286999
Ford,New Figo 1.2 TITANIUM,2016,Non-Accidental,37344,16-Aug,1st Owner,MANUAL,KA-03,KA,Petrol,18.2,42,5,Bangalore,542199
Maruti,Baleno ZETA 1.2 K12,2018,Non-Accidental,11467,18-Jun,1st Owner,MANUAL,KA-51,KA,Petrol,21.4,37,5,Bangalore,731399
Ford,Ecosport 1.5 TITANIUM TI VCT AT,2015,Non-Accidental,50037,15-Jul,2nd Owner,AUTOMATIC,KA-03,KA,Petrol,15.6,52,5,Bangalore,715599
Maruti,Swift VXI,2015,Non-Accidental,41053,15-Apr,1st Owner,MANUAL,KA-51,KA,Petrol,20.4,42,5,Bangalore,524699
Kia,SELTOS GTX 1.4 GDI PETROL,2020,Non-Accidental,12464,20-Oct,1st Owner,MANUAL,KA-01,KA,Petrol,null,null,null,Bangalore,1707699
Hyundai,Elite i20 1.2 SPORTS PLUS VTVT,2020,Non-Accidental,30960,20-Jul,1st Owner,MANUAL,KA-05,KA,Petrol,19.8,40,5,Bangalore,838699
Maruti,Alto K10 VXI,2013,Non-Accidental,62441,13-May,2nd Owner,MANUAL,KA-01,KA,Petrol,20.2,35,5,Bangalore,277299
Hyundai,Eon MAGNA PLUS,2015,Non-Accidental,36724,15-Dec,1st Owner,MANUAL,HR-01,HR,Petrol,21.1,32,5,Bangalore,294399
Maruti,Wagon R 1.0 VXI,2012,Non-Accidental,67318,12-Jul,3rd Owner,MANUAL,KA-53,KA,Petrol,15,35,5,Bangalore,292699
Maruti,Wagon R 1.0 LXI,2011,Non-Accidental,80941,11-Dec,1st Owner,MANUAL,KA-53,KA,Petrol,15,35,5,Bangalore,291499
Maruti,Swift ZXI,2014,Non-Accidental,40504,14-Feb,1st Owner,MANUAL,KA-03,KA,Petrol,18.6,42,5,Bangalore,597999
Maruti,Baleno DELTA PETROL 1.2,2020,Non-Accidental,9171,20-Jan,1st Owner,NA,KA-01,KA,Petrol,21.4,37,5,Bangalore,769399
Mahindra,XUV 3OO W8 DIESEL MT,2019,Non-Accidental,32137,19-May,1st Owner,NA,KA-05,KA,Diesel,null,null,null,Bangalore,1104099
Hyundai,Creta 1.6 SX VTVT (O) EXECUTIVE,2019,Non-Accidental,12651,19-May,2nd Owner,MANUAL,KA-51,KA,Petrol,17.8,50,5,Bangalore,1351499
Maruti,Swift VDI ABS,2015,Non-Accidental,92960,15-May,2nd Owner,MANUAL,KA-51,KA,Diesel,25.2,42,5,Bangalore,560099
Maruti,Swift VXI OPT,2017,Non-Accidental,12859,17-Nov,1st Owner,MANUAL,KA-50,KA,Petrol,20.4,42,5,Bangalore,697099
Maruti,IGNIS SIGMA 1.2 K12,2022,Non-Accidental,319,22-Jul,1st Owner,MANUAL,KA-05,KA,Petrol,null,null,null,Bangalore,620699
Maruti,Celerio ZXI AMT,2015,Non-Accidental,60581,15-Aug,1st Owner,AUTOMATIC,KA-04,KA,Petrol,23.1,35,5,Bangalore,449099
Maruti,Swift VXI,2014,Non-Accidental,51228,14-Jul,1st Owner,MANUAL,KA-03,KA,Petrol,20.4,42,5,Bangalore,496599
Tata,NEXON XZ+ 1.5 Dual Tone,2018,Non-Accidental,32961,18-Feb,1st Owner,MANUAL,KA-01,KA,Diesel,null,null,null,Bangalore,1031199
Maruti,Swift ZDI,2013,Non-Accidental,52412,13-Aug,1st Owner,MANUAL,KA-02,KA,Diesel,25.2,42,5,Bangalore,580799
Maruti,Vitara Brezza ZDI + AMT,2018,Non-Accidental,32904,18-Oct,2nd Owner,AUTOMATIC,KA-04,KA,Diesel,24.3,48,5,Bangalore,1025149
Maruti,Ritz VXI,2012,Non-Accidental,55601,12-Jan,1st Owner,MANUAL,KA-03,KA,Petrol,18.5,43,5,Bangalore,364699
Hyundai,Creta 1.6 E + VTVT,2016,Non-Accidental,83706,16-Oct,2nd Owner,MANUAL,KA-51,KA,Petrol,15.3,60,5,Bangalore,813599
Kia,SONET GTX + 1.0 IMT,2020,Non-Accidental,20512,20-Oct,1st Owner,NA,KA-05,KA,Petrol,18,45,5,Bangalore,1265999
Renault,Kwid RXT Opt,2016,Non-Accidental,23698,16-Aug,1st Owner,MANUAL,KA-05,KA,Petrol,23,28,5,Bangalore,367999
Renault,Kwid RXT Opt,2016,Non-Accidental,17147,16-Apr,1st Owner,MANUAL,KA-02,KA,Petrol,23,28,5,Bangalore,378299
Maruti,Swift Dzire ZXI 1.2 BS IV,2013,Non-Accidental,84755,13-Mar,2nd Owner,MANUAL,KA-03,KA,Petrol,19.1,42,5,Bangalore,545299
Honda,Amaze 1.2 VXMT I VTEC,2014,Non-Accidental,76347,14-Jun,2nd Owner,MANUAL,KA-03,KA,Petrol,18,35,5,Bangalore,474999
Maruti,Wagon R 1.0 VXI,2015,Non-Accidental,21575,15-Jul,1st Owner,MANUAL,KA-51,KA,Petrol,20.5,35,5,Bangalore,427299
Maruti,Swift ZDI,2014,Non-Accidental,71013,14-Apr,1st Owner,MANUAL,KA-51,KA,Diesel,25.2,42,5,Bangalore,658399
Mahindra,XUV500 W7 FWD,2018,Non-Accidental,43791,18-Nov,1st Owner,MANUAL,KA-03,KA,Diesel,15.1,70,7,Bangalore,1328999
Maruti,Alto K10 VXI,2018,Non-Accidental,6338,18-Aug,1st Owner,MANUAL,KA-51,KA,Petrol,24.1,35,5,Bangalore,441299
Volkswagen,Polo COMFORTLINE 1.0 PETROL,2018,Non-Accidental,64517,18-May,1st Owner,MANUAL,KA-03,KA,Petrol,18.8,45,5,Bangalore,649899
Mahindra,Scorpio S10,2014,Non-Accidental,79924,14-Dec,2nd Owner,MANUAL,KA-03,KA,Diesel,15.4,60,7,Bangalore,989299
Maruti,Swift VXI,2016,Non-Accidental,31126,16-May,2nd Owner,MANUAL,KA-04,KA,Petrol,20.4,42,5,Bangalore,552599
Skoda,Rapid ELEGANCE 1.6 TDI MT,2014,Non-Accidental,50996,14-Jul,1st Owner,MANUAL,KA-05,KA,Diesel,20.5,55,5,Bangalore,517499
Honda,Amaze 1.2 SMT I VTEC,2015,Non-Accidental,34051,15-Dec,1st Owner,MANUAL,KA-05,KA,Petrol,18,35,5,Bangalore,513699
Honda,Amaze 1.2 VX CVT I VTEC,2019,Non-Accidental,20620,19-Jul,2nd Owner,AUTOMATIC,KA-51,KA,Petrol,18.3,35,5,Bangalore,846579
Maruti,Alto 800 VXI,2013,Non-Accidental,75267,13-Aug,1st Owner,MANUAL,KA-53,KA,Petrol,22.7,35,5,Bangalore,286699
Honda,Brio 1.2 S (O) MT IVTEC,2012,Non-Accidental,37409,12-Jun,2nd Owner,MANUAL,KA-01,KA,Petrol,18.5,35,5,Bangalore,379299
Maruti,Swift VXI,2015,Non-Accidental,42708,15-Jul,1st Owner,MANUAL,KA-04,KA,Petrol,20.4,42,5,Bangalore,523199
Kia,SONET GTX + 1.0 IMT,2020,Non-Accidental,12985,20-Nov,1st Owner,NA,KA-04,KA,Petrol,18,45,5,Bangalore,1214699
Renault,Duster RXZ 85 PS DIESEL,2017,Non-Accidental,33220,17-Aug,1st Owner,MANUAL,KA-51,KA,Diesel,19.9,50,5,Bangalore,1022099
Datsun,Go T(O),2017,Non-Accidental,34836,17-May,2nd Owner,MANUAL,KA-05,KA,Petrol,20.1,35,5,Bangalore,311499
Maruti,Eeco 7 STR,2021,Non-Accidental,17660,21-Dec,1st Owner,MANUAL,KA-03,KA,Petrol,16.1,40,7,Bangalore,536799
Maruti,Swift VDI,2013,Non-Accidental,48017,13-Feb,2nd Owner,MANUAL,KA-35,KA,Diesel,22.9,42,5,Bangalore,484399
Maruti,Swift ZDI AMT,2018,Non-Accidental,87414,18-May,1st Owner,AUTOMATIC,KA-03,KA,Diesel,28.4,37,5,Bangalore,757899
Toyota,Etios Liva VX DUAL TONE,2017,Non-Accidental,33893,17-Jul,3rd Owner,MANUAL,KA-53,KA,Petrol,null,null,null,Bangalore,589699
Maruti,Celerio ZXI AMT,2016,Non-Accidental,53135,16-Jan,1st Owner,AUTOMATIC,KA-05,KA,Petrol,23.1,35,5,Bangalore,484199
Tata,ALTROZ XZ 1.2,2021,Non-Accidental,5854,21-Aug,1st Owner,MANUAL,KA-05,KA,Petrol,18.5,37,5,Bangalore,null
Maruti,Celerio VXI AMT,2015,Non-Accidental,46601,15-Apr,2nd Owner,AUTOMATIC,KA-05,KA,Petrol,23.1,35,5,Bangalore,453799
Volkswagen,Polo HIGHLINE1.2L PETROL,2015,Non-Accidental,56312,15-Apr,1st Owner,MANUAL,KA-03,KA,Petrol,16.5,45,5,Bangalore,651799
Renault,TRIBER 1.0 RXT,2020,Non-Accidental,14205,20-Mar,1st Owner,MANUAL,KA-51,KA,Petrol,20,40,7,Bangalore,715799
Honda,Brio 1.2 S MT I VTEC,2012,Non-Accidental,69253,12-Oct,1st Owner,MANUAL,KA-03,KA,Petrol,18.9,35,5,Bangalore,371099
Hyundai,Elite i20 1.2 SPORTS PLUS VTVT,2020,Non-Accidental,15509,20-Oct,2nd Owner,MANUAL,KA-01,KA,Petrol,19.8,40,5,Bangalore,826399
Renault,Kwid 1.0 CLIMBER OPT,2019,Non-Accidental,15965,19-Aug,2nd Owner,MANUAL,KA-05,KA,Petrol,23,28,5,Bangalore,439499
Hyundai,Eon MAGNA PLUS,2012,Non-Accidental,64391,12-Feb,2nd Owner,MANUAL,KA-01,KA,Petrol,21.1,32,5,Bangalore,276499
Hyundai,i10 SPORTZ 1.2 AT,2010,Non-Accidental,80684,10-Aug,2nd Owner,AUTOMATIC,KA-03,KA,Petrol,17,35,5,Bangalore,310999
Kia,SONET GTX PLUS DCT 1.0,2020,Non-Accidental,15149,20-Nov,1st Owner,NA,KA-04,KA,Petrol,18.3,45,5,Bangalore,1304299
Honda,City ZX CVT,2020,Non-Accidental,13296,20-Dec,2nd Owner,AUTOMATIC,KA-05,KA,Petrol,17.4,40,5,Bangalore,1349799
Hyundai,Creta 1.6 SX (O) VTVT,2019,Non-Accidental,17949,19-Jun,1st Owner,MANUAL,KA-03,KA,Petrol,15.3,55,5,Bangalore,1416299
Honda,City V MT PETROL,2012,Non-Accidental,59732,12-Nov,2nd Owner,MANUAL,KA-05,KA,Petrol,16.8,42,5,Bangalore,515699
Hyundai,Eon MAGNA PLUS,2015,Non-Accidental,16902,15-Nov,1st Owner,MANUAL,KA-04,KA,Petrol,21.1,32,5,Bangalore,340899
Maruti,Baleno ZETA CVT PETROL 1.2,2021,Non-Accidental,9521,21-Oct,1st Owner,NA,KA-04,KA,Petrol,19.6,37,5,Bangalore,951599
Tata,Tiago XT 1.2 REVOTRON,2019,Non-Accidental,14752,19-Jan,2nd Owner,MANUAL,KA-01,KA,Petrol,27.3,35,5,Bangalore,527699
Renault,TRIBER RXZ AT,2021,Non-Accidental,5948,21-Jan,2nd Owner,AUTOMATIC,KA-01,KA,Petrol,18.2,40,7,Bangalore,821399
Kia,SONET GTX PLUS DCT 1.0,2020,Non-Accidental,15228,20-Oct,2nd Owner,NA,KA-05,KA,Petrol,18.3,45,5,Bangalore,1347199
Hyundai,i10 MAGNA 1.2 KAPPA2,2011,Non-Accidental,54196,11-Mar,1st Owner,MANUAL,KA-05,KA,Petrol,20.6,35,5,Bangalore,329099
Hyundai,i10 SPORTZ 1.2 KAPPA2,2012,Non-Accidental,54774,12-Aug,1st Owner,MANUAL,KA-03,KA,Petrol,20.6,35,5,Bangalore,374599
Maruti,Swift VXI,2016,Non-Accidental,39723,16-Apr,1st Owner,MANUAL,KA-08,KA,Petrol,20.4,42,5,Bangalore,552099
Tata,Tiago XZ+ 1.2 Revotron,2019,Non-Accidental,18177,19-Mar,1st Owner,MANUAL,KA-04,KA,Petrol,23.8,35,5,Bangalore,604799
Maruti,Swift VXI,2015,Non-Accidental,46418,15-Jan,2nd Owner,MANUAL,KA-01,KA,Petrol,20.4,42,5,Bangalore,497199
Maruti,Vitara Brezza ZDI,2017,Non-Accidental,36290,17-Sep,2nd Owner,MANUAL,KA-03,KA,Diesel,24.3,48,5,Bangalore,885899
Maruti,Swift Dzire VXI,2014,Non-Accidental,50960,14-Sep,1st Owner,MANUAL,KA-41,KA,Petrol,19.1,42,5,Bangalore,548799
Maruti,Swift VXI AMT,2019,Non-Accidental,17248,19-Nov,1st Owner,AUTOMATIC,KA-51,KA,Petrol,22,37,5,Bangalore,743099
